order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,status,priority
O00082388,C009518,P00309,W008,2026-04-23,5,34252.94,Processing,Low
O00082389,C007954,P00869,W006,2026-06-10,20,10619.83,Shipped,Medium
O00082390,C007449,P00059,W006,2025-09-20,6,33571.2,Pending,Medium
O00082391,C006046,P00225,W002,2025-11-06,15,15803.24,Cancelled,Low
O00082392,C000684,P00335,W001,2026-08-10,11,42187.74,Delivered,Medium
O00082393,C003609,P00041,W006,2026-02-24,9,37184.19,Shipped,Critical
O00082394,C000441,P00910,W009,2026-07-09,6,24177.34,Cancelled,High
O00082395,C008798,P00901,W009,2026-05-01,19,5075.18,Delivered,Low
O00082396,C009405,P00145,W007,2025-11-28,8,33422.93,Processing,High
O00082397,C008233,P00937,W009,2026-05-15,4,49584.07,Delivered,Critical
O00082398,C004767,P00632,W010,2026-02-05,11,24084.18,Cancelled,Critical
O00082399,C007123,P00016,W010,2026-02-22,17,7063.39,Pending,Medium
O00082400,C006431,P00433,W005,2026-02-09,15,26021.62,Processing,High
O00082401,C001693,P00862,W002,2026-03-12,19,42043.89,Processing,Low
O00082402,C000345,P00339,W001,2026-07-09,4,25782.01,Cancelled,Low
O00082403,C005297,P00195,W009,2025-09-11,14,33690.75,Shipped,Medium
O00082404,C009372,P00262,W007,2026-08-10,4,22034.56,Delivered,High
O00082405,C002431,P00637,W006,2026-03-27,16,26369.9,Delivered,Critical
O00082406,C009355,P00137,W007,2026-05-06,16,14741.8,Cancelled,Low
O00082407,C005073,P00601,W008,2026-02-06,3,8532.75,Shipped,Low
O00082408,C006580,P00765,W002,2026-04-09,16,35095.74,Delivered,Low
O00082409,C000604,P00197,W008,2026-08-27,1,31383.28,Shipped,High
O00082410,C002542,P00473,W009,2026-05-12,12,39884.1,Cancelled,Medium
O00082411,C001867,P00488,W006,2025-12-26,8,46219.17,Cancelled,High
O00082412,C000830,P00020,W007,2025-11-07,18,7125.65,Cancelled,High
O00082413,C004489,P00744,W005,2025-09-12,3,2247.68,Cancelled,Low
O00082414,C004553,P00797,W004,2026-01-27,3,42557.69,Processing,Medium
O00082415,C001147,P00687,W008,2026-03-29,1,30519.04,Delivered,Low
O00082416,C000448,P00248,W002,2026-06-14,13,31735.61,Processing,High
O00082417,C006686,P00501,W009,2025-09-23,2,24986.62,Pending,High
O00082418,C006403,P00817,W002,2025-10-23,7,34090.07,Pending,Critical
O00082419,C002903,P00681,W005,2026-05-07,17,7157.56,Delivered,High
O00082420,C008912,P00616,W007,2026-03-17,20,3218.06,Cancelled,Critical
O00082421,C009503,P00371,W008,2025-10-24,19,11005.86,Processing,Critical
O00082422,C006089,P00027,W003,2026-03-19,20,5845.13,Pending,Medium
O00082423,C004153,P00654,W008,2026-03-06,5,7104.11,Shipped,Low
O00082424,C005070,P00471,W010,2025-10-05,13,31992.61,Delivered,High
O00082425,C007905,P00960,W006,2025-09-07,7,3355.39,Cancelled,Critical
O00082426,C001631,P00920,W001,2026-01-05,17,19413.4,Cancelled,Critical
O00082427,C005017,P00916,W008,2025-11-29,2,5784.72,Cancelled,Critical
O00082428,C000425,P00910,W007,2025-09-02,15,48836.2,Processing,High
O00082429,C008706,P00330,W001,2025-11-18,6,39559.95,Shipped,Medium
O00082430,C001794,P00339,W010,2026-06-11,13,5986.3,Processing,Medium
O00082431,C009722,P00077,W007,2025-10-05,9,13480.85,Shipped,Critical
O00082432,C007889,P00549,W003,2026-01-28,9,44163.1,Pending,Low
O00082433,C006534,P00860,W010,2026-01-08,7,49446.09,Pending,Critical
O00082434,C003029,P00083,W004,2026-07-28,8,20516.52,Shipped,High
O00082435,C001518,P00129,W003,2025-12-05,19,35001.73,Pending,Medium
O00082436,C000794,P00715,W009,2026-04-28,13,9445.86,Cancelled,Medium
O00082437,C008896,P00247,W008,2025-11-14,6,33175.27,Cancelled,Critical
O00082438,C008610,P00939,W004,2026-05-16,12,8544.07,Processing,Critical
O00082439,C008514,P00563,W001,2025-12-03,16,18085.13,Pending,High
O00082440,C008767,P00828,W006,2026-06-21,6,13235.88,Delivered,High
O00082441,C003505,P00796,W009,2025-09-30,13,31750.92,Delivered,High
O00082442,C008886,P00341,W004,2026-06-25,1,29877.49,Processing,Medium
O00082443,C007726,P00927,W002,2025-11-06,19,46539.58,Shipped,Medium
O00082444,C009408,P00917,W008,2025-10-03,16,36847.25,Pending,Critical
O00082445,C007947,P00736,W002,2026-02-07,8,22948.0,Delivered,Medium
O00082446,C004216,P00687,W004,2026-05-24,14,10810.25,Processing,Medium
O00082447,C004178,P00058,W002,2026-04-17,14,14127.73,Cancelled,Low
O00082448,C003520,P00199,W005,2025-09-26,1,45825.21,Delivered,Medium
O00082449,C009091,P00361,W009,2025-11-22,17,47008.88,Shipped,High
O00082450,C004098,P00169,W003,2026-05-11,11,35437.09,Shipped,Critical
O00082451,C005147,P00118,W005,2026-03-17,12,18717.51,Shipped,Low
O00082452,C009800,P00878,W009,2026-07-23,1,23121.81,Delivered,Medium
O00082453,C004694,P00080,W009,2026-03-24,17,35139.76,Processing,Medium
O00082454,C008854,P00882,W003,2026-05-14,14,36687.46,Pending,Medium
O00082455,C006779,P00940,W002,2026-05-25,12,40053.98,Delivered,High
O00082456,C004461,P00338,W008,2026-01-16,1,964.96,Delivered,Critical
O00082457,C009065,P00378,W001,2025-11-15,4,21669.8,Pending,Low
O00082458,C006473,P00430,W010,2025-11-11,14,35988.32,Shipped,Critical
O00082459,C004794,P00210,W010,2026-06-21,4,5963.82,Delivered,Low
O00082460,C001615,P00534,W010,2025-09-08,8,39415.8,Processing,High
O00082461,C001841,P00031,W010,2026-03-16,9,43063.57,Pending,Low
O00082462,C002476,P00065,W003,2026-03-20,14,28126.04,Delivered,High
O00082463,C008009,P00327,W001,2026-03-21,16,30146.45,Pending,Medium
O00082464,C003453,P00527,W007,2025-12-12,7,2652.17,Pending,Critical
O00082465,C006109,P00613,W010,2026-01-19,8,42727.84,Cancelled,Critical
O00082466,C005610,P00071,W001,2026-03-12,13,887.22,Delivered,High
O00082467,C001404,P00937,W009,2026-04-28,18,2868.2,Shipped,High
O00082468,C003075,P00223,W008,2026-07-31,1,19201.01,Pending,Critical
O00082469,C008675,P00312,W006,2025-12-20,1,31359.85,Pending,High
O00082470,C006660,P00711,W009,2026-03-10,19,25254.86,Cancelled,Medium
O00082471,C005207,P00461,W005,2025-09-20,11,6841.61,Processing,High
O00082472,C008922,P00735,W006,2026-01-29,9,19280.48,Shipped,High
O00082473,C008434,P00564,W002,2026-02-18,4,20614.5,Cancelled,Low
O00082474,C004723,P00199,W007,2025-09-01,8,33786.22,Pending,Medium
O00082475,C003221,P00874,W004,2026-01-12,8,1644.5,Shipped,Medium
O00082476,C001708,P00017,W005,2025-08-31,20,23515.48,Processing,Critical
O00082477,C000252,P00545,W009,2025-09-05,6,23275.63,Cancelled,Low
O00082478,C004796,P00623,W005,2026-01-26,3,4818.41,Cancelled,Critical
O00082479,C009761,P00437,W003,2026-04-02,7,17761.27,Delivered,Critical
O00082480,C002634,P00707,W001,2026-07-09,20,32820.15,Delivered,Critical
O00082481,C006863,P00731,W009,2026-01-31,8,38145.67,Processing,High
O00082482,C003397,P00806,W007,2026-05-28,18,32367.57,Delivered,High
O00082483,C009770,P00071,W005,2026-06-23,15,36381.1,Delivered,Critical
O00082484,C004660,P00239,W008,2025-11-06,7,38726.9,Processing,Low
O00082485,C009586,P00215,W004,2026-02-21,11,16073.67,Cancelled,High
O00082486,C006704,P00445,W005,2025-11-24,15,30241.0,Processing,High
O00082487,C005057,P00043,W008,2026-03-12,7,19979.7,Delivered,High
O00082488,C001997,P00416,W006,2026-01-06,1,15246.2,Cancelled,Medium
O00082489,C006463,P00982,W007,2026-05-20,5,23425.73,Processing,High
O00082490,C004878,P00616,W002,2026-05-23,10,41290.94,Pending,High
O00082491,C007904,P00983,W002,2025-10-22,19,33452.86,Delivered,High
O00082492,C008721,P00599,W008,2025-08-31,3,31418.38,Shipped,High
O00082493,C009122,P00699,W006,2026-08-28,19,12221.11,Pending,High
O00082494,C005557,P00231,W002,2026-06-13,16,34164.84,Cancelled,Medium
O00082495,C001268,P00451,W007,2026-08-14,4,21675.1,Processing,High
O00082496,C000493,P00037,W006,2026-07-23,19,47326.24,Cancelled,Medium
O00082497,C005422,P00234,W006,2026-04-17,10,4536.48,Pending,Critical
O00082498,C009637,P00001,W008,2025-09-19,10,15300.1,Cancelled,High
O00082499,C008661,P00470,W005,2026-02-08,20,7591.25,Shipped,Critical
O00082500,C001553,P00244,W001,2026-07-07,3,4487.58,Processing,Medium
O00082501,C003190,P00618,W003,2025-12-09,1,25938.65,Cancelled,Low
O00082502,C003604,P00458,W002,2025-09-29,4,48507.06,Processing,Critical
O00082503,C005937,P00296,W007,2025-12-02,3,34116.79,Delivered,High
O00082504,C009867,P00840,W005,2026-05-10,4,26882.98,Pending,Medium
O00082505,C006466,P00158,W005,2026-01-23,5,7338.43,Processing,Critical
O00082506,C005071,P00654,W008,2026-03-09,20,37517.59,Pending,Critical
O00082507,C001792,P00871,W008,2026-05-09,2,24319.21,Processing,Low
O00082508,C008543,P00492,W004,2026-04-07,14,18743.18,Delivered,High
O00082509,C003145,P00307,W008,2026-05-04,17,35658.28,Shipped,High
O00082510,C008282,P00818,W003,2026-08-26,12,10796.24,Pending,Critical
O00082511,C003528,P00900,W001,2026-08-12,18,29898.94,Processing,High
O00082512,C000215,P00487,W007,2026-07-11,6,2566.27,Shipped,High
O00082513,C000150,P00471,W001,2026-03-05,2,49508.38,Pending,Critical
O00082514,C000307,P00156,W008,2026-01-06,14,38597.22,Shipped,Medium
O00082515,C006188,P00049,W001,2026-07-08,1,19519.05,Shipped,Low
O00082516,C006766,P00826,W001,2025-12-26,5,37291.66,Cancelled,Low
O00082517,C008471,P00260,W009,2025-09-22,18,49070.35,Delivered,Medium
O00082518,C002565,P00849,W002,2026-08-02,11,12381.65,Cancelled,Critical
O00082519,C001267,P00279,W004,2026-01-16,12,9765.62,Pending,Critical
O00082520,C006851,P00086,W009,2025-11-13,16,35796.59,Shipped,High
O00082521,C002563,P00466,W003,2025-10-02,7,27223.9,Pending,Critical
O00082522,C006531,P00537,W004,2026-04-25,14,14228.41,Processing,Low
O00082523,C001052,P00281,W003,2025-12-12,10,22934.23,Shipped,High
O00082524,C006844,P00348,W009,2025-09-14,4,42972.46,Delivered,Low
O00082525,C008141,P00446,W007,2026-04-27,6,19508.25,Shipped,High
O00082526,C008382,P00737,W010,2026-01-25,3,115.68,Delivered,High
O00082527,C004000,P00302,W002,2026-02-26,17,27644.95,Shipped,High
O00082528,C001855,P00028,W007,2026-04-18,13,46585.97,Delivered,Medium
O00082529,C002905,P00688,W007,2026-08-14,10,27650.38,Processing,Critical
O00082530,C004563,P00642,W003,2025-12-14,2,24495.61,Delivered,High
O00082531,C003839,P00511,W010,2026-04-22,11,14093.26,Processing,Medium
O00082532,C009995,P00713,W004,2026-07-09,4,20475.23,Delivered,Low
O00082533,C009411,P00244,W007,2026-05-13,15,36334.95,Delivered,High
O00082534,C000600,P00342,W005,2026-08-07,15,41884.69,Pending,Critical
O00082535,C003810,P00259,W001,2026-01-19,6,39144.39,Delivered,High
O00082536,C005152,P00586,W008,2026-04-17,20,48726.92,Delivered,Medium
O00082537,C008354,P00792,W006,2026-08-18,3,41376.35,Shipped,Critical
O00082538,C009584,P00240,W003,2025-11-24,6,47933.29,Processing,Medium
O00082539,C002001,P00297,W009,2026-02-03,1,34432.44,Shipped,High
O00082540,C003104,P00176,W010,2026-03-16,10,20282.46,Shipped,Medium
O00082541,C006213,P00515,W004,2026-06-13,7,19959.42,Cancelled,Medium
O00082542,C006704,P00910,W003,2025-10-24,17,35433.74,Processing,High
O00082543,C004077,P00482,W004,2025-12-18,20,33814.45,Processing,Medium
O00082544,C009018,P00888,W008,2026-05-07,17,39108.19,Processing,Low
O00082545,C002365,P00397,W010,2026-08-31,13,19117.85,Processing,Low
O00082546,C001951,P00301,W010,2025-11-30,1,21086.59,Shipped,Medium
O00082547,C006936,P00925,W001,2025-12-20,6,6767.3,Delivered,Critical
O00082548,C005688,P00328,W004,2026-07-25,7,32290.49,Pending,High
O00082549,C002946,P00877,W006,2026-08-31,5,36528.52,Delivered,Critical
O00082550,C006858,P00305,W001,2025-11-13,9,4800.05,Pending,Critical
O00082551,C001365,P00269,W002,2025-10-10,17,2633.08,Cancelled,High
O00082552,C001998,P00243,W002,2026-03-25,10,2626.32,Shipped,High
O00082553,C004212,P00853,W004,2025-09-03,19,24762.84,Shipped,High
O00082554,C005804,P00143,W003,2025-11-08,14,48495.51,Processing,Low
O00082555,C000072,P00792,W009,2025-09-27,9,30549.06,Shipped,Low
O00082556,C000474,P00648,W007,2026-06-01,14,16946.15,Pending,Critical
O00082557,C001918,P00889,W003,2026-06-29,17,25445.96,Cancelled,Low
O00082558,C006282,P00236,W001,2026-07-10,11,29730.19,Shipped,Medium
O00082559,C008092,P00018,W008,2026-08-02,6,28650.54,Shipped,High
O00082560,C000500,P00280,W003,2026-07-19,3,42371.62,Pending,Medium
O00082561,C004748,P00794,W005,2026-05-22,13,6015.15,Delivered,Low
O00082562,C005339,P00574,W008,2025-11-13,16,44166.01,Pending,Low
O00082563,C002995,P00783,W001,2025-09-08,8,27959.71,Delivered,High
O00082564,C007957,P00716,W002,2026-08-17,20,9163.8,Cancelled,Medium
O00082565,C007809,P00632,W001,2026-05-14,19,27279.96,Cancelled,Critical
O00082566,C008088,P00341,W007,2026-04-14,13,47752.01,Shipped,Low
O00082567,C002088,P00673,W001,2025-10-27,17,34159.37,Processing,High
O00082568,C007421,P00231,W009,2026-01-02,4,4541.58,Cancelled,Medium
O00082569,C001937,P00323,W010,2026-02-14,1,31532.38,Cancelled,Critical
O00082570,C006161,P00103,W009,2026-02-16,20,27706.55,Cancelled,Critical
O00082571,C000907,P00013,W004,2026-08-21,14,38027.53,Delivered,Critical
O00082572,C009275,P00121,W010,2026-08-11,9,25202.22,Shipped,High
O00082573,C001424,P00116,W010,2026-07-30,10,734.93,Pending,Critical
O00082574,C003226,P00787,W006,2026-05-06,13,49272.32,Cancelled,Medium
O00082575,C005991,P00674,W004,2026-01-27,13,48782.71,Processing,Medium
O00082576,C003616,P00776,W009,2026-06-01,15,47366.26,Processing,Critical
O00082577,C008753,P00376,W003,2025-12-02,1,35532.35,Processing,Low
O00082578,C008166,P00027,W007,2025-10-06,3,44266.21,Cancelled,High
O00082579,C008297,P00151,W005,2026-03-12,17,9594.25,Shipped,Medium
O00082580,C008035,P00066,W005,2026-05-18,3,40407.88,Delivered,Low
O00082581,C005378,P00883,W007,2026-07-06,9,7555.21,Cancelled,Medium
O00082582,C002350,P00125,W001,2025-12-17,14,15722.41,Pending,Low
O00082583,C003388,P00909,W006,2025-12-08,20,24077.52,Pending,Medium
O00082584,C004482,P00994,W001,2025-12-02,5,20954.95,Cancelled,Low
O00082585,C004436,P00244,W009,2026-04-03,11,10928.71,Shipped,High
O00082586,C008637,P00128,W008,2026-05-19,17,26482.7,Shipped,Medium
O00082587,C005492,P00475,W002,2026-02-13,11,41271.12,Processing,Critical
O00082588,C005497,P00550,W004,2025-09-17,17,33811.77,Cancelled,Low
O00082589,C008731,P00118,W007,2026-03-05,12,33422.97,Processing,High
O00082590,C003023,P00837,W007,2026-08-05,10,42367.29,Delivered,High
O00082591,C004843,P00763,W005,2025-11-19,9,21270.28,Delivered,Low
O00082592,C001569,P00197,W002,2025-09-16,10,31317.52,Pending,High
O00082593,C006066,P00546,W006,2025-11-13,2,4482.39,Processing,High
O00082594,C005627,P00491,W009,2025-10-14,16,9377.56,Shipped,Low
O00082595,C000083,P00254,W003,2026-08-16,2,12611.05,Processing,Medium
O00082596,C008085,P00117,W006,2026-07-24,10,26771.65,Cancelled,High
O00082597,C000814,P00125,W003,2026-02-16,5,48716.59,Delivered,High
O00082598,C003863,P00764,W009,2025-11-28,6,18654.86,Cancelled,Low
O00082599,C000852,P00192,W008,2026-08-12,6,37323.53,Delivered,Critical
O00082600,C002470,P00907,W006,2026-04-07,18,47094.42,Shipped,Low
O00082601,C004867,P00900,W010,2026-06-24,19,26119.88,Pending,High
O00082602,C001994,P00246,W010,2026-01-18,8,35595.37,Pending,Critical
O00082603,C001926,P00024,W010,2026-04-16,4,24131.79,Cancelled,Critical
O00082604,C005623,P00749,W006,2025-10-14,10,12592.5,Delivered,High
O00082605,C003575,P00506,W006,2025-10-11,8,19750.58,Shipped,High
O00082606,C003223,P00764,W010,2026-08-13,10,5270.55,Processing,High
O00082607,C005120,P00371,W001,2026-03-13,1,2566.53,Processing,Critical
O00082608,C001276,P00905,W001,2026-04-30,13,48215.05,Cancelled,Low
O00082609,C001070,P00940,W010,2026-04-07,7,9700.73,Processing,Critical
O00082610,C002355,P00302,W007,2026-08-16,2,6211.59,Cancelled,High
O00082611,C002549,P00019,W008,2026-01-28,15,15603.82,Pending,Critical
O00082612,C003150,P00125,W004,2025-10-03,13,4183.99,Processing,Low
O00082613,C008406,P00099,W010,2026-03-24,6,21560.51,Pending,Medium
O00082614,C000913,P00885,W004,2025-12-26,8,4920.96,Shipped,Critical
O00082615,C008009,P00661,W007,2026-03-30,20,8589.75,Shipped,Low
O00082616,C007477,P00113,W005,2025-11-14,8,4952.84,Cancelled,Low
O00082617,C006124,P00128,W010,2025-11-20,10,11648.82,Pending,Low
O00082618,C000820,P00219,W004,2025-11-04,16,41086.86,Processing,Low
O00082619,C005539,P00238,W008,2026-03-12,7,10649.56,Shipped,Medium
O00082620,C000035,P00245,W006,2026-04-16,18,9682.38,Delivered,Medium
O00082621,C006039,P00665,W007,2025-11-17,15,25487.57,Pending,Critical
O00082622,C007230,P00279,W001,2026-08-22,16,2431.2,Processing,Medium
O00082623,C004385,P00904,W004,2025-09-17,17,24450.93,Cancelled,Low
O00082624,C007170,P00561,W001,2026-03-09,15,27752.66,Cancelled,Medium
O00082625,C002113,P00427,W005,2026-03-29,5,21733.13,Shipped,Low
O00082626,C009696,P00159,W005,2025-11-12,20,14189.42,Processing,Medium
O00082627,C002964,P00072,W005,2025-09-16,8,168.81,Delivered,Low
O00082628,C001108,P00872,W008,2025-09-19,3,3920.18,Processing,High
O00082629,C004094,P00678,W006,2026-02-16,15,40031.64,Shipped,Low
O00082630,C009088,P00586,W004,2026-02-02,4,15106.93,Processing,Medium
O00082631,C005436,P00054,W007,2026-01-16,5,47421.44,Delivered,Medium
O00082632,C007238,P00047,W003,2026-07-13,17,40135.18,Delivered,Low
O00082633,C001687,P00816,W004,2026-07-13,7,44118.88,Cancelled,Critical
O00082634,C004554,P00952,W006,2026-07-03,12,20298.17,Cancelled,Low
O00082635,C005695,P00901,W004,2025-11-13,5,175.24,Shipped,High
O00082636,C001427,P00251,W003,2025-11-24,13,27839.52,Delivered,Medium
O00082637,C005619,P00538,W001,2026-01-20,3,17406.59,Processing,Low
O00082638,C006548,P00360,W008,2026-01-28,5,35443.04,Delivered,Medium
O00082639,C006406,P00514,W008,2026-05-15,19,18772.7,Cancelled,Medium
O00082640,C005980,P00621,W003,2026-03-03,16,20126.65,Pending,Critical
O00082641,C004245,P00058,W010,2025-10-26,6,9973.12,Delivered,Critical
O00082642,C006444,P00784,W003,2025-10-31,12,28799.07,Delivered,Critical
O00082643,C007424,P00777,W008,2025-12-22,2,13652.42,Cancelled,Medium
O00082644,C009252,P00473,W004,2025-11-22,20,49686.04,Processing,High
O00082645,C005733,P00584,W001,2026-03-26,2,21516.28,Cancelled,High
O00082646,C003461,P00404,W008,2026-07-31,17,6127.31,Shipped,Critical
O00082647,C008387,P00789,W001,2025-11-19,18,11661.85,Shipped,Critical
O00082648,C007157,P00439,W008,2026-04-29,10,10370.27,Cancelled,High
O00082649,C007438,P00881,W009,2026-03-16,17,2799.52,Processing,Critical
O00082650,C000358,P00004,W004,2026-08-31,2,18417.15,Pending,High
O00082651,C004108,P00085,W002,2026-04-03,1,40837.31,Pending,Low
O00082652,C008848,P00010,W003,2026-04-12,6,20100.84,Delivered,Critical
O00082653,C007537,P00146,W003,2025-11-03,9,13044.59,Shipped,High
O00082654,C007689,P00267,W006,2025-12-09,15,6812.1,Shipped,High
O00082655,C003360,P00129,W009,2025-09-21,16,1067.73,Cancelled,Critical
O00082656,C008139,P00890,W004,2026-08-22,2,1921.62,Pending,Low
O00082657,C003355,P00276,W009,2026-04-09,1,28668.58,Cancelled,Low
O00082658,C003814,P00217,W006,2025-10-16,10,33806.11,Pending,High
O00082659,C007354,P00221,W009,2025-10-17,2,11771.7,Pending,Critical
O00082660,C001796,P00781,W007,2025-10-08,6,360.07,Processing,High
O00082661,C003082,P00048,W004,2026-06-16,16,43917.53,Shipped,Critical
O00082662,C008870,P00274,W004,2026-02-03,2,25724.61,Processing,High
O00082663,C007753,P00168,W010,2025-09-06,15,5737.92,Processing,Medium
O00082664,C006544,P00096,W009,2026-04-27,2,46969.23,Delivered,High
O00082665,C004269,P00522,W007,2025-10-12,8,14730.62,Cancelled,Medium
O00082666,C009292,P00864,W009,2026-08-09,9,22685.73,Processing,Medium
O00082667,C000050,P00705,W007,2025-12-23,13,30676.66,Delivered,Low
O00082668,C000394,P00582,W007,2026-01-12,2,23654.05,Processing,Medium
O00082669,C004989,P00031,W008,2026-08-19,15,27592.53,Cancelled,Low
O00082670,C003546,P00526,W001,2026-07-12,16,48731.65,Delivered,Medium
O00082671,C003443,P00505,W007,2025-11-19,3,19399.89,Processing,Low
O00082672,C007373,P00786,W002,2025-09-04,14,17901.0,Processing,Low
O00082673,C008572,P00149,W005,2026-08-19,11,16017.15,Cancelled,Critical
O00082674,C008932,P00492,W001,2026-04-28,1,21744.73,Processing,Critical
O00082675,C002258,P00156,W009,2026-04-13,6,44395.54,Pending,Critical
O00082676,C004014,P00990,W004,2026-02-02,9,31337.07,Delivered,High
O00082677,C005187,P00970,W008,2026-01-13,7,40017.96,Pending,High
O00082678,C005657,P00266,W006,2025-12-11,3,29464.75,Delivered,Critical
O00082679,C007964,P00089,W010,2025-11-13,7,38622.49,Delivered,Medium
O00082680,C004355,P00309,W004,2025-10-06,2,38428.39,Cancelled,Medium
O00082681,C007147,P00899,W010,2026-06-07,3,3087.77,Cancelled,High
O00082682,C003682,P00355,W002,2026-02-22,7,31429.4,Processing,High
O00082683,C008227,P00632,W010,2026-01-01,20,25183.37,Delivered,Critical
O00082684,C000460,P00302,W001,2025-11-29,15,32930.03,Pending,High
O00082685,C008195,P00620,W010,2026-05-30,20,8482.89,Cancelled,Medium
O00082686,C008292,P00022,W005,2025-09-15,3,39677.74,Pending,High
O00082687,C004929,P00812,W006,2026-01-08,16,8415.98,Pending,High
O00082688,C001151,P00767,W002,2026-05-05,6,35967.24,Shipped,Critical
O00082689,C006980,P00869,W007,2026-03-11,6,29539.46,Processing,High
O00082690,C008598,P00215,W001,2026-03-10,3,10291.58,Cancelled,Medium
O00082691,C006315,P00559,W010,2026-01-26,17,8906.07,Processing,High
O00082692,C001541,P00181,W007,2026-04-21,13,39842.41,Pending,Medium
O00082693,C002964,P00408,W009,2026-04-01,20,43833.88,Processing,High
O00082694,C002828,P00815,W009,2026-01-22,13,32034.39,Cancelled,Medium
O00082695,C004158,P00502,W002,2026-08-30,16,26235.92,Shipped,High
O00082696,C006276,P00680,W001,2025-09-12,14,46521.6,Pending,Low
O00082697,C007323,P00236,W003,2026-07-26,14,27698.85,Processing,High
O00082698,C001242,P00898,W010,2026-06-08,1,43255.07,Shipped,Low
O00082699,C001225,P00778,W010,2026-05-11,4,46318.0,Processing,Low
O00082700,C005690,P00451,W009,2025-09-18,2,40295.35,Cancelled,High
O00082701,C007150,P00932,W008,2026-05-25,10,34043.86,Processing,Medium
O00082702,C007918,P00836,W010,2025-09-11,6,40407.39,Cancelled,Low
O00082703,C000733,P00631,W001,2026-02-25,14,13242.72,Shipped,Medium
O00082704,C000661,P00324,W008,2025-11-17,20,20350.06,Delivered,Critical
O00082705,C003602,P00422,W007,2026-01-16,9,49670.76,Cancelled,High
O00082706,C009193,P00237,W010,2026-06-16,7,7922.11,Shipped,Critical
O00082707,C003332,P00216,W004,2026-08-07,3,16584.39,Processing,Medium
O00082708,C008781,P00585,W003,2026-06-29,13,14450.11,Delivered,Critical
O00082709,C006287,P00043,W005,2026-04-28,1,44437.06,Pending,Critical
O00082710,C006181,P00838,W010,2025-09-09,2,23231.43,Processing,Low
O00082711,C003710,P00022,W007,2025-09-09,5,26629.63,Shipped,Medium
O00082712,C003011,P00977,W007,2026-03-02,7,43156.11,Processing,Critical
O00082713,C003289,P00850,W008,2025-12-26,20,3193.84,Pending,Low
O00082714,C004941,P00250,W009,2025-09-20,15,7490.07,Processing,Medium
O00082715,C003204,P00858,W003,2026-06-29,8,37683.21,Shipped,High
O00082716,C005173,P00217,W010,2025-10-14,7,43844.51,Delivered,Critical
O00082717,C004190,P00335,W005,2026-05-05,19,41539.55,Pending,Critical
O00082718,C006723,P00732,W003,2025-10-30,7,37124.68,Cancelled,Critical
O00082719,C005287,P00141,W002,2025-11-27,5,44009.56,Pending,Low
O00082720,C009327,P00103,W002,2026-02-11,1,49160.17,Processing,Medium
O00082721,C008285,P00352,W008,2026-01-27,13,253.25,Cancelled,Low
O00082722,C004531,P00672,W009,2026-08-09,20,35540.69,Processing,High
O00082723,C003881,P00009,W007,2026-01-25,9,17780.25,Pending,Critical
O00082724,C008378,P00617,W004,2026-07-25,8,7870.52,Shipped,Low
O00082725,C001221,P00328,W002,2025-12-25,12,42167.91,Delivered,High
O00082726,C004426,P00354,W002,2026-07-27,16,5513.61,Pending,High
O00082727,C004698,P00639,W008,2026-06-20,14,38237.25,Processing,High
O00082728,C007961,P00075,W009,2026-08-29,10,31020.49,Shipped,Low
O00082729,C006385,P00131,W005,2026-04-13,9,10428.52,Pending,High
O00082730,C009213,P00958,W001,2025-10-29,3,44245.64,Delivered,High
O00082731,C005960,P00570,W001,2026-02-23,13,8060.87,Shipped,Low
O00082732,C005086,P00490,W009,2026-01-10,9,42925.76,Processing,Medium
O00082733,C004924,P00818,W003,2026-07-16,15,44064.8,Pending,Low
O00082734,C008979,P00907,W002,2026-06-20,1,9977.1,Delivered,High
O00082735,C001758,P00831,W002,2026-08-23,13,42830.19,Cancelled,High
O00082736,C006154,P00086,W004,2026-03-23,17,34450.12,Delivered,High
O00082737,C009744,P00066,W010,2025-11-05,9,11183.55,Delivered,Medium
O00082738,C001808,P00855,W001,2025-09-17,18,7708.06,Processing,Medium
O00082739,C008375,P00546,W002,2026-06-21,7,25436.24,Cancelled,Medium
O00082740,C003859,P00619,W008,2026-02-07,13,4030.36,Processing,Critical
O00082741,C009437,P00448,W009,2025-12-03,6,17244.42,Shipped,Low
O00082742,C005864,P00861,W005,2026-01-27,12,35044.99,Delivered,High
O00082743,C000268,P00879,W008,2026-02-09,7,29816.99,Shipped,Critical
O00082744,C005356,P00001,W001,2025-09-30,2,4235.04,Shipped,High
O00082745,C000004,P00225,W004,2026-03-11,5,27928.03,Pending,High
O00082746,C008895,P00155,W006,2025-09-29,9,37212.03,Processing,High
O00082747,C008877,P00007,W002,2026-03-15,11,16289.36,Pending,Low
O00082748,C002345,P00673,W005,2026-02-20,4,28252.52,Cancelled,High
O00082749,C008495,P00289,W004,2026-08-01,15,32682.31,Pending,High
O00082750,C007300,P00712,W008,2026-03-18,12,35570.17,Cancelled,Low
O00082751,C001868,P00769,W007,2026-04-09,11,13121.84,Shipped,Low
O00082752,C004576,P00630,W005,2025-12-10,10,36145.72,Shipped,Low
O00082753,C002465,P00156,W005,2026-01-26,7,38981.12,Shipped,Medium
O00082754,C002061,P00843,W001,2026-01-12,15,22215.83,Delivered,Medium
O00082755,C000823,P00570,W004,2025-11-05,11,40380.36,Pending,High
