purchase_order_id,supplier_id,product_id,quantity,status
PO0007903,S0003,P00903,72,Received
PO0007904,S0004,P00904,73,Cancelled
PO0007905,S0005,P00905,74,Created
PO0007906,S0006,P00906,75,Approved
PO0007907,S0007,P00907,76,Received
PO0007908,S0008,P00908,77,Cancelled
PO0007909,S0009,P00909,78,Created
PO0007910,S0010,P00910,79,Approved
PO0007911,S0011,P00911,80,Received
PO0007912,S0012,P00912,81,Cancelled
PO0007913,S0013,P00913,82,Created
PO0007914,S0014,P00914,83,Approved
PO0007915,S0015,P00915,84,Received
PO0007916,S0016,P00916,85,Cancelled
PO0007917,S0017,P00917,86,Created
PO0007918,S0018,P00918,87,Approved
PO0007919,S0019,P00919,88,Received
PO0007920,S0020,P00920,89,Cancelled
PO0007921,S0021,P00921,90,Created
PO0007922,S0022,P00922,91,Approved
PO0007923,S0023,P00923,92,Received
PO0007924,S0024,P00924,93,Cancelled
PO0007925,S0025,P00925,94,Created
PO0007926,S0026,P00926,95,Approved
PO0007927,S0027,P00927,96,Received
PO0007928,S0028,P00928,97,Cancelled
PO0007929,S0029,P00929,98,Created
PO0007930,S0030,P00930,99,Approved
PO0007931,S0031,P00931,100,Received
PO0007932,S0032,P00932,101,Cancelled
PO0007933,S0033,P00933,102,Created
PO0007934,S0034,P00934,103,Approved
PO0007935,S0035,P00935,104,Received
PO0007936,S0036,P00936,105,Cancelled
PO0007937,S0037,P00937,106,Created
PO0007938,S0038,P00938,107,Approved
PO0007939,S0039,P00939,108,Received
PO0007940,S0040,P00940,109,Cancelled
PO0007941,S0041,P00941,110,Created
PO0007942,S0042,P00942,111,Approved
PO0007943,S0043,P00943,112,Received
PO0007944,S0044,P00944,113,Cancelled
PO0007945,S0045,P00945,114,Created
PO0007946,S0046,P00946,115,Approved
PO0007947,S0047,P00947,116,Received
PO0007948,S0048,P00948,117,Cancelled
PO0007949,S0049,P00949,118,Created
PO0007950,S0050,P00950,119,Approved
PO0007951,S0051,P00951,120,Received
PO0007952,S0052,P00952,121,Cancelled
PO0007953,S0053,P00953,122,Created
PO0007954,S0054,P00954,123,Approved
PO0007955,S0055,P00955,124,Received
PO0007956,S0056,P00956,125,Cancelled
PO0007957,S0057,P00957,126,Created
PO0007958,S0058,P00958,127,Approved
PO0007959,S0059,P00959,128,Received
PO0007960,S0060,P00960,129,Cancelled
PO0007961,S0061,P00961,130,Created
PO0007962,S0062,P00962,131,Approved
PO0007963,S0063,P00963,132,Received
PO0007964,S0064,P00964,133,Cancelled
PO0007965,S0065,P00965,134,Created
PO0007966,S0066,P00966,135,Approved
PO0007967,S0067,P00967,136,Received
PO0007968,S0068,P00968,137,Cancelled
PO0007969,S0069,P00969,138,Created
PO0007970,S0070,P00970,139,Approved
PO0007971,S0071,P00971,140,Received
PO0007972,S0072,P00972,141,Cancelled
PO0007973,S0073,P00973,142,Created
PO0007974,S0074,P00974,143,Approved
PO0007975,S0075,P00975,144,Received
PO0007976,S0076,P00976,145,Cancelled
PO0007977,S0077,P00977,146,Created
PO0007978,S0078,P00978,147,Approved
PO0007979,S0079,P00979,148,Received
PO0007980,S0080,P00980,149,Cancelled
PO0007981,S0081,P00981,150,Created
PO0007982,S0082,P00982,151,Approved
PO0007983,S0083,P00983,152,Received
PO0007984,S0084,P00984,153,Cancelled
PO0007985,S0085,P00985,154,Created
PO0007986,S0086,P00986,155,Approved
PO0007987,S0087,P00987,156,Received
PO0007988,S0088,P00988,157,Cancelled
PO0007989,S0089,P00989,158,Created
PO0007990,S0090,P00990,159,Approved
PO0007991,S0091,P00991,160,Received
PO0007992,S0092,P00992,161,Cancelled
PO0007993,S0093,P00993,162,Created
PO0007994,S0094,P00994,163,Approved
PO0007995,S0095,P00995,164,Received
PO0007996,S0096,P00996,165,Cancelled
PO0007997,S0097,P00997,166,Created
PO0007998,S0098,P00998,167,Approved
PO0007999,S0099,P00999,168,Received
PO0008000,S0100,P01000,169,Cancelled
PO0008001,S0001,P00001,170,Created
PO0008002,S0002,P00002,171,Approved
PO0008003,S0003,P00003,172,Received
PO0008004,S0004,P00004,173,Cancelled
PO0008005,S0005,P00005,174,Created
PO0008006,S0006,P00006,175,Approved
PO0008007,S0007,P00007,176,Received
PO0008008,S0008,P00008,177,Cancelled
PO0008009,S0009,P00009,178,Created
PO0008010,S0010,P00010,179,Approved
PO0008011,S0011,P00011,180,Received
PO0008012,S0012,P00012,181,Cancelled
PO0008013,S0013,P00013,182,Created
PO0008014,S0014,P00014,183,Approved
PO0008015,S0015,P00015,184,Received
PO0008016,S0016,P00016,185,Cancelled
PO0008017,S0017,P00017,186,Created
PO0008018,S0018,P00018,187,Approved
PO0008019,S0019,P00019,188,Received
PO0008020,S0020,P00020,189,Cancelled
PO0008021,S0021,P00021,190,Created
PO0008022,S0022,P00022,191,Approved
PO0008023,S0023,P00023,192,Received
PO0008024,S0024,P00024,193,Cancelled
PO0008025,S0025,P00025,194,Created
PO0008026,S0026,P00026,195,Approved
PO0008027,S0027,P00027,196,Received
PO0008028,S0028,P00028,197,Cancelled
PO0008029,S0029,P00029,198,Created
PO0008030,S0030,P00030,199,Approved
PO0008031,S0031,P00031,200,Received
PO0008032,S0032,P00032,201,Cancelled
PO0008033,S0033,P00033,202,Created
PO0008034,S0034,P00034,203,Approved
PO0008035,S0035,P00035,204,Received
PO0008036,S0036,P00036,205,Cancelled
PO0008037,S0037,P00037,206,Created
PO0008038,S0038,P00038,207,Approved
PO0008039,S0039,P00039,208,Received
PO0008040,S0040,P00040,209,Cancelled
PO0008041,S0041,P00041,210,Created
PO0008042,S0042,P00042,211,Approved
PO0008043,S0043,P00043,212,Received
PO0008044,S0044,P00044,213,Cancelled
PO0008045,S0045,P00045,214,Created
PO0008046,S0046,P00046,215,Approved
PO0008047,S0047,P00047,216,Received
PO0008048,S0048,P00048,217,Cancelled
PO0008049,S0049,P00049,218,Created
PO0008050,S0050,P00050,219,Approved
PO0008051,S0051,P00051,220,Received
PO0008052,S0052,P00052,221,Cancelled
PO0008053,S0053,P00053,222,Created
PO0008054,S0054,P00054,223,Approved
PO0008055,S0055,P00055,224,Received
PO0008056,S0056,P00056,225,Cancelled
PO0008057,S0057,P00057,226,Created
PO0008058,S0058,P00058,227,Approved
PO0008059,S0059,P00059,228,Received
PO0008060,S0060,P00060,229,Cancelled
PO0008061,S0061,P00061,230,Created
PO0008062,S0062,P00062,231,Approved
PO0008063,S0063,P00063,232,Received
PO0008064,S0064,P00064,233,Cancelled
PO0008065,S0065,P00065,234,Created
PO0008066,S0066,P00066,235,Approved
PO0008067,S0067,P00067,236,Received
PO0008068,S0068,P00068,237,Cancelled
PO0008069,S0069,P00069,238,Created
PO0008070,S0070,P00070,239,Approved
PO0008071,S0071,P00071,240,Received
PO0008072,S0072,P00072,241,Cancelled
PO0008073,S0073,P00073,242,Created
PO0008074,S0074,P00074,243,Approved
PO0008075,S0075,P00075,244,Received
PO0008076,S0076,P00076,245,Cancelled
PO0008077,S0077,P00077,246,Created
PO0008078,S0078,P00078,247,Approved
PO0008079,S0079,P00079,248,Received
PO0008080,S0080,P00080,249,Cancelled
PO0008081,S0081,P00081,250,Created
PO0008082,S0082,P00082,251,Approved
PO0008083,S0083,P00083,252,Received
PO0008084,S0084,P00084,253,Cancelled
PO0008085,S0085,P00085,254,Created
PO0008086,S0086,P00086,255,Approved
PO0008087,S0087,P00087,256,Received
PO0008088,S0088,P00088,257,Cancelled
PO0008089,S0089,P00089,258,Created
PO0008090,S0090,P00090,259,Approved
PO0008091,S0091,P00091,260,Received
PO0008092,S0092,P00092,261,Cancelled
PO0008093,S0093,P00093,262,Created
PO0008094,S0094,P00094,263,Approved
PO0008095,S0095,P00095,264,Received
PO0008096,S0096,P00096,265,Cancelled
PO0008097,S0097,P00097,266,Created
PO0008098,S0098,P00098,267,Approved
PO0008099,S0099,P00099,268,Received
PO0008100,S0100,P00100,269,Cancelled
PO0008101,S0001,P00101,270,Created
PO0008102,S0002,P00102,271,Approved
PO0008103,S0003,P00103,272,Received
PO0008104,S0004,P00104,273,Cancelled
PO0008105,S0005,P00105,274,Created
PO0008106,S0006,P00106,275,Approved
PO0008107,S0007,P00107,276,Received
PO0008108,S0008,P00108,277,Cancelled
PO0008109,S0009,P00109,278,Created
PO0008110,S0010,P00110,279,Approved
PO0008111,S0011,P00111,280,Received
PO0008112,S0012,P00112,281,Cancelled
PO0008113,S0013,P00113,282,Created
PO0008114,S0014,P00114,283,Approved
PO0008115,S0015,P00115,284,Received
PO0008116,S0016,P00116,285,Cancelled
PO0008117,S0017,P00117,286,Created
PO0008118,S0018,P00118,287,Approved
PO0008119,S0019,P00119,288,Received
PO0008120,S0020,P00120,289,Cancelled
PO0008121,S0021,P00121,290,Created
PO0008122,S0022,P00122,291,Approved
PO0008123,S0023,P00123,292,Received
PO0008124,S0024,P00124,293,Cancelled
PO0008125,S0025,P00125,294,Created
PO0008126,S0026,P00126,295,Approved
PO0008127,S0027,P00127,296,Received
PO0008128,S0028,P00128,297,Cancelled
PO0008129,S0029,P00129,298,Created
PO0008130,S0030,P00130,299,Approved
PO0008131,S0031,P00131,300,Received
PO0008132,S0032,P00132,301,Cancelled
PO0008133,S0033,P00133,302,Created
PO0008134,S0034,P00134,303,Approved
PO0008135,S0035,P00135,304,Received
PO0008136,S0036,P00136,305,Cancelled
PO0008137,S0037,P00137,306,Created
PO0008138,S0038,P00138,307,Approved
PO0008139,S0039,P00139,308,Received
PO0008140,S0040,P00140,309,Cancelled
PO0008141,S0041,P00141,310,Created
PO0008142,S0042,P00142,311,Approved
PO0008143,S0043,P00143,312,Received
PO0008144,S0044,P00144,313,Cancelled
PO0008145,S0045,P00145,314,Created
PO0008146,S0046,P00146,315,Approved
PO0008147,S0047,P00147,316,Received
PO0008148,S0048,P00148,317,Cancelled
PO0008149,S0049,P00149,318,Created
PO0008150,S0050,P00150,319,Approved
PO0008151,S0051,P00151,320,Received
PO0008152,S0052,P00152,321,Cancelled
PO0008153,S0053,P00153,322,Created
PO0008154,S0054,P00154,323,Approved
PO0008155,S0055,P00155,324,Received
PO0008156,S0056,P00156,325,Cancelled
PO0008157,S0057,P00157,326,Created
PO0008158,S0058,P00158,327,Approved
PO0008159,S0059,P00159,328,Received
PO0008160,S0060,P00160,329,Cancelled
PO0008161,S0061,P00161,330,Created
PO0008162,S0062,P00162,331,Approved
PO0008163,S0063,P00163,332,Received
PO0008164,S0064,P00164,333,Cancelled
PO0008165,S0065,P00165,334,Created
PO0008166,S0066,P00166,335,Approved
PO0008167,S0067,P00167,336,Received
PO0008168,S0068,P00168,337,Cancelled
PO0008169,S0069,P00169,338,Created
PO0008170,S0070,P00170,339,Approved
PO0008171,S0071,P00171,340,Received
PO0008172,S0072,P00172,341,Cancelled
PO0008173,S0073,P00173,342,Created
PO0008174,S0074,P00174,343,Approved
PO0008175,S0075,P00175,344,Received
PO0008176,S0076,P00176,345,Cancelled
PO0008177,S0077,P00177,346,Created
PO0008178,S0078,P00178,347,Approved
PO0008179,S0079,P00179,348,Received
PO0008180,S0080,P00180,349,Cancelled
PO0008181,S0081,P00181,350,Created
PO0008182,S0082,P00182,351,Approved
PO0008183,S0083,P00183,352,Received
PO0008184,S0084,P00184,353,Cancelled
PO0008185,S0085,P00185,354,Created
PO0008186,S0086,P00186,355,Approved
PO0008187,S0087,P00187,356,Received
PO0008188,S0088,P00188,357,Cancelled
PO0008189,S0089,P00189,358,Created
PO0008190,S0090,P00190,359,Approved
PO0008191,S0091,P00191,360,Received
PO0008192,S0092,P00192,361,Cancelled
PO0008193,S0093,P00193,362,Created
PO0008194,S0094,P00194,363,Approved
PO0008195,S0095,P00195,364,Received
PO0008196,S0096,P00196,365,Cancelled
PO0008197,S0097,P00197,366,Created
PO0008198,S0098,P00198,367,Approved
PO0008199,S0099,P00199,368,Received
PO0008200,S0100,P00200,369,Cancelled
PO0008201,S0001,P00201,370,Created
PO0008202,S0002,P00202,371,Approved
PO0008203,S0003,P00203,372,Received
PO0008204,S0004,P00204,373,Cancelled
PO0008205,S0005,P00205,374,Created
PO0008206,S0006,P00206,375,Approved
PO0008207,S0007,P00207,376,Received
PO0008208,S0008,P00208,377,Cancelled
PO0008209,S0009,P00209,378,Created
PO0008210,S0010,P00210,379,Approved
PO0008211,S0011,P00211,380,Received
PO0008212,S0012,P00212,381,Cancelled
PO0008213,S0013,P00213,382,Created
PO0008214,S0014,P00214,383,Approved
PO0008215,S0015,P00215,384,Received
PO0008216,S0016,P00216,385,Cancelled
PO0008217,S0017,P00217,386,Created
PO0008218,S0018,P00218,387,Approved
PO0008219,S0019,P00219,388,Received
PO0008220,S0020,P00220,389,Cancelled
PO0008221,S0021,P00221,390,Created
PO0008222,S0022,P00222,391,Approved
PO0008223,S0023,P00223,392,Received
PO0008224,S0024,P00224,393,Cancelled
PO0008225,S0025,P00225,394,Created
PO0008226,S0026,P00226,395,Approved
PO0008227,S0027,P00227,396,Received
PO0008228,S0028,P00228,397,Cancelled
PO0008229,S0029,P00229,398,Created
PO0008230,S0030,P00230,399,Approved
PO0008231,S0031,P00231,400,Received
PO0008232,S0032,P00232,401,Cancelled
PO0008233,S0033,P00233,402,Created
PO0008234,S0034,P00234,403,Approved
PO0008235,S0035,P00235,404,Received
PO0008236,S0036,P00236,405,Cancelled
PO0008237,S0037,P00237,406,Created
PO0008238,S0038,P00238,407,Approved
PO0008239,S0039,P00239,408,Received
PO0008240,S0040,P00240,409,Cancelled
PO0008241,S0041,P00241,410,Created
PO0008242,S0042,P00242,411,Approved
PO0008243,S0043,P00243,412,Received
PO0008244,S0044,P00244,413,Cancelled
PO0008245,S0045,P00245,414,Created
PO0008246,S0046,P00246,415,Approved
PO0008247,S0047,P00247,416,Received
PO0008248,S0048,P00248,417,Cancelled
PO0008249,S0049,P00249,418,Created
PO0008250,S0050,P00250,419,Approved
PO0008251,S0051,P00251,420,Received
PO0008252,S0052,P00252,421,Cancelled
PO0008253,S0053,P00253,422,Created
PO0008254,S0054,P00254,423,Approved
PO0008255,S0055,P00255,424,Received
PO0008256,S0056,P00256,425,Cancelled
PO0008257,S0057,P00257,426,Created
PO0008258,S0058,P00258,427,Approved
PO0008259,S0059,P00259,428,Received
PO0008260,S0060,P00260,429,Cancelled
PO0008261,S0061,P00261,430,Created
PO0008262,S0062,P00262,431,Approved
PO0008263,S0063,P00263,432,Received
PO0008264,S0064,P00264,433,Cancelled
PO0008265,S0065,P00265,434,Created
PO0008266,S0066,P00266,435,Approved
PO0008267,S0067,P00267,436,Received
PO0008268,S0068,P00268,437,Cancelled
PO0008269,S0069,P00269,438,Created
PO0008270,S0070,P00270,439,Approved
PO0008271,S0071,P00271,440,Received
PO0008272,S0072,P00272,441,Cancelled
PO0008273,S0073,P00273,442,Created
PO0008274,S0074,P00274,443,Approved
PO0008275,S0075,P00275,444,Received
PO0008276,S0076,P00276,445,Cancelled
PO0008277,S0077,P00277,446,Created
PO0008278,S0078,P00278,447,Approved
PO0008279,S0079,P00279,448,Received
PO0008280,S0080,P00280,449,Cancelled
PO0008281,S0081,P00281,450,Created
PO0008282,S0082,P00282,451,Approved
PO0008283,S0083,P00283,452,Received
PO0008284,S0084,P00284,453,Cancelled
PO0008285,S0085,P00285,454,Created
PO0008286,S0086,P00286,455,Approved
PO0008287,S0087,P00287,456,Received
PO0008288,S0088,P00288,457,Cancelled
PO0008289,S0089,P00289,458,Created
PO0008290,S0090,P00290,459,Approved
PO0008291,S0091,P00291,460,Received
PO0008292,S0092,P00292,461,Cancelled
PO0008293,S0093,P00293,462,Created
PO0008294,S0094,P00294,463,Approved
PO0008295,S0095,P00295,464,Received
PO0008296,S0096,P00296,465,Cancelled
PO0008297,S0097,P00297,466,Created
PO0008298,S0098,P00298,467,Approved
PO0008299,S0099,P00299,468,Received
PO0008300,S0100,P00300,469,Cancelled
PO0008301,S0001,P00301,470,Created
PO0008302,S0002,P00302,471,Approved
PO0008303,S0003,P00303,472,Received
PO0008304,S0004,P00304,473,Cancelled
PO0008305,S0005,P00305,474,Created
PO0008306,S0006,P00306,475,Approved
PO0008307,S0007,P00307,476,Received
PO0008308,S0008,P00308,477,Cancelled
PO0008309,S0009,P00309,478,Created
PO0008310,S0010,P00310,479,Approved
PO0008311,S0011,P00311,480,Received
PO0008312,S0012,P00312,481,Cancelled
PO0008313,S0013,P00313,482,Created
PO0008314,S0014,P00314,483,Approved
PO0008315,S0015,P00315,484,Received
PO0008316,S0016,P00316,485,Cancelled
PO0008317,S0017,P00317,486,Created
PO0008318,S0018,P00318,487,Approved
PO0008319,S0019,P00319,488,Received
PO0008320,S0020,P00320,489,Cancelled
PO0008321,S0021,P00321,490,Created
PO0008322,S0022,P00322,491,Approved
PO0008323,S0023,P00323,492,Received
PO0008324,S0024,P00324,493,Cancelled
PO0008325,S0025,P00325,494,Created
PO0008326,S0026,P00326,495,Approved
PO0008327,S0027,P00327,496,Received
PO0008328,S0028,P00328,497,Cancelled
PO0008329,S0029,P00329,498,Created
PO0008330,S0030,P00330,499,Approved
PO0008331,S0031,P00331,10,Received
PO0008332,S0032,P00332,11,Cancelled
PO0008333,S0033,P00333,12,Created
PO0008334,S0034,P00334,13,Approved
PO0008335,S0035,P00335,14,Received
PO0008336,S0036,P00336,15,Cancelled
PO0008337,S0037,P00337,16,Created
PO0008338,S0038,P00338,17,Approved
PO0008339,S0039,P00339,18,Received
PO0008340,S0040,P00340,19,Cancelled
PO0008341,S0041,P00341,20,Created
PO0008342,S0042,P00342,21,Approved
PO0008343,S0043,P00343,22,Received
PO0008344,S0044,P00344,23,Cancelled
PO0008345,S0045,P00345,24,Created
PO0008346,S0046,P00346,25,Approved
PO0008347,S0047,P00347,26,Received
PO0008348,S0048,P00348,27,Cancelled
PO0008349,S0049,P00349,28,Created
PO0008350,S0050,P00350,29,Approved
PO0008351,S0051,P00351,30,Received
PO0008352,S0052,P00352,31,Cancelled
PO0008353,S0053,P00353,32,Created
PO0008354,S0054,P00354,33,Approved
PO0008355,S0055,P00355,34,Received
PO0008356,S0056,P00356,35,Cancelled
PO0008357,S0057,P00357,36,Created
PO0008358,S0058,P00358,37,Approved
PO0008359,S0059,P00359,38,Received
PO0008360,S0060,P00360,39,Cancelled
PO0008361,S0061,P00361,40,Created
PO0008362,S0062,P00362,41,Approved
PO0008363,S0063,P00363,42,Received
PO0008364,S0064,P00364,43,Cancelled
PO0008365,S0065,P00365,44,Created
PO0008366,S0066,P00366,45,Approved
PO0008367,S0067,P00367,46,Received
PO0008368,S0068,P00368,47,Cancelled
PO0008369,S0069,P00369,48,Created
PO0008370,S0070,P00370,49,Approved
PO0008371,S0071,P00371,50,Received
PO0008372,S0072,P00372,51,Cancelled
PO0008373,S0073,P00373,52,Created
PO0008374,S0074,P00374,53,Approved
PO0008375,S0075,P00375,54,Received
PO0008376,S0076,P00376,55,Cancelled
PO0008377,S0077,P00377,56,Created
PO0008378,S0078,P00378,57,Approved
PO0008379,S0079,P00379,58,Received
PO0008380,S0080,P00380,59,Cancelled
PO0008381,S0081,P00381,60,Created
PO0008382,S0082,P00382,61,Approved
PO0008383,S0083,P00383,62,Received
PO0008384,S0084,P00384,63,Cancelled
PO0008385,S0085,P00385,64,Created
PO0008386,S0086,P00386,65,Approved
PO0008387,S0087,P00387,66,Received
PO0008388,S0088,P00388,67,Cancelled
PO0008389,S0089,P00389,68,Created
PO0008390,S0090,P00390,69,Approved
PO0008391,S0091,P00391,70,Received
PO0008392,S0092,P00392,71,Cancelled
PO0008393,S0093,P00393,72,Created
PO0008394,S0094,P00394,73,Approved
PO0008395,S0095,P00395,74,Received
PO0008396,S0096,P00396,75,Cancelled
PO0008397,S0097,P00397,76,Created
PO0008398,S0098,P00398,77,Approved
PO0008399,S0099,P00399,78,Received
PO0008400,S0100,P00400,79,Cancelled
PO0008401,S0001,P00401,80,Created
PO0008402,S0002,P00402,81,Approved
PO0008403,S0003,P00403,82,Received
PO0008404,S0004,P00404,83,Cancelled
PO0008405,S0005,P00405,84,Created
PO0008406,S0006,P00406,85,Approved
PO0008407,S0007,P00407,86,Received
PO0008408,S0008,P00408,87,Cancelled
PO0008409,S0009,P00409,88,Created
PO0008410,S0010,P00410,89,Approved
PO0008411,S0011,P00411,90,Received
PO0008412,S0012,P00412,91,Cancelled
PO0008413,S0013,P00413,92,Created
PO0008414,S0014,P00414,93,Approved
PO0008415,S0015,P00415,94,Received
PO0008416,S0016,P00416,95,Cancelled
PO0008417,S0017,P00417,96,Created
PO0008418,S0018,P00418,97,Approved
PO0008419,S0019,P00419,98,Received
PO0008420,S0020,P00420,99,Cancelled
PO0008421,S0021,P00421,100,Created
PO0008422,S0022,P00422,101,Approved
PO0008423,S0023,P00423,102,Received
PO0008424,S0024,P00424,103,Cancelled
PO0008425,S0025,P00425,104,Created
PO0008426,S0026,P00426,105,Approved
PO0008427,S0027,P00427,106,Received
PO0008428,S0028,P00428,107,Cancelled
PO0008429,S0029,P00429,108,Created
PO0008430,S0030,P00430,109,Approved
PO0008431,S0031,P00431,110,Received
PO0008432,S0032,P00432,111,Cancelled
PO0008433,S0033,P00433,112,Created
PO0008434,S0034,P00434,113,Approved
PO0008435,S0035,P00435,114,Received
PO0008436,S0036,P00436,115,Cancelled
PO0008437,S0037,P00437,116,Created
PO0008438,S0038,P00438,117,Approved
PO0008439,S0039,P00439,118,Received
PO0008440,S0040,P00440,119,Cancelled
PO0008441,S0041,P00441,120,Created
PO0008442,S0042,P00442,121,Approved
PO0008443,S0043,P00443,122,Received
PO0008444,S0044,P00444,123,Cancelled
PO0008445,S0045,P00445,124,Created
PO0008446,S0046,P00446,125,Approved
PO0008447,S0047,P00447,126,Received
PO0008448,S0048,P00448,127,Cancelled
PO0008449,S0049,P00449,128,Created
PO0008450,S0050,P00450,129,Approved
PO0008451,S0051,P00451,130,Received
PO0008452,S0052,P00452,131,Cancelled
PO0008453,S0053,P00453,132,Created
PO0008454,S0054,P00454,133,Approved
PO0008455,S0055,P00455,134,Received
PO0008456,S0056,P00456,135,Cancelled
PO0008457,S0057,P00457,136,Created
PO0008458,S0058,P00458,137,Approved
PO0008459,S0059,P00459,138,Received
PO0008460,S0060,P00460,139,Cancelled
PO0008461,S0061,P00461,140,Created
PO0008462,S0062,P00462,141,Approved
PO0008463,S0063,P00463,142,Received
PO0008464,S0064,P00464,143,Cancelled
PO0008465,S0065,P00465,144,Created
PO0008466,S0066,P00466,145,Approved
PO0008467,S0067,P00467,146,Received
PO0008468,S0068,P00468,147,Cancelled
PO0008469,S0069,P00469,148,Created
PO0008470,S0070,P00470,149,Approved
PO0008471,S0071,P00471,150,Received
PO0008472,S0072,P00472,151,Cancelled
PO0008473,S0073,P00473,152,Created
PO0008474,S0074,P00474,153,Approved
PO0008475,S0075,P00475,154,Received
PO0008476,S0076,P00476,155,Cancelled
PO0008477,S0077,P00477,156,Created
PO0008478,S0078,P00478,157,Approved
PO0008479,S0079,P00479,158,Received
PO0008480,S0080,P00480,159,Cancelled
PO0008481,S0081,P00481,160,Created
PO0008482,S0082,P00482,161,Approved
PO0008483,S0083,P00483,162,Received
PO0008484,S0084,P00484,163,Cancelled
PO0008485,S0085,P00485,164,Created
PO0008486,S0086,P00486,165,Approved
PO0008487,S0087,P00487,166,Received
PO0008488,S0088,P00488,167,Cancelled
PO0008489,S0089,P00489,168,Created
PO0008490,S0090,P00490,169,Approved
PO0008491,S0091,P00491,170,Received
PO0008492,S0092,P00492,171,Cancelled
PO0008493,S0093,P00493,172,Created
PO0008494,S0094,P00494,173,Approved
PO0008495,S0095,P00495,174,Received
PO0008496,S0096,P00496,175,Cancelled
PO0008497,S0097,P00497,176,Created
PO0008498,S0098,P00498,177,Approved
PO0008499,S0099,P00499,178,Received
PO0008500,S0100,P00500,179,Cancelled
PO0008501,S0001,P00501,180,Created
PO0008502,S0002,P00502,181,Approved
PO0008503,S0003,P00503,182,Received
PO0008504,S0004,P00504,183,Cancelled
PO0008505,S0005,P00505,184,Created
PO0008506,S0006,P00506,185,Approved
PO0008507,S0007,P00507,186,Received
PO0008508,S0008,P00508,187,Cancelled
PO0008509,S0009,P00509,188,Created
PO0008510,S0010,P00510,189,Approved
PO0008511,S0011,P00511,190,Received
PO0008512,S0012,P00512,191,Cancelled
PO0008513,S0013,P00513,192,Created
PO0008514,S0014,P00514,193,Approved
PO0008515,S0015,P00515,194,Received
PO0008516,S0016,P00516,195,Cancelled
PO0008517,S0017,P00517,196,Created
PO0008518,S0018,P00518,197,Approved
PO0008519,S0019,P00519,198,Received
PO0008520,S0020,P00520,199,Cancelled
PO0008521,S0021,P00521,200,Created
PO0008522,S0022,P00522,201,Approved
PO0008523,S0023,P00523,202,Received
PO0008524,S0024,P00524,203,Cancelled
PO0008525,S0025,P00525,204,Created
PO0008526,S0026,P00526,205,Approved
PO0008527,S0027,P00527,206,Received
PO0008528,S0028,P00528,207,Cancelled
PO0008529,S0029,P00529,208,Created
PO0008530,S0030,P00530,209,Approved
PO0008531,S0031,P00531,210,Received
PO0008532,S0032,P00532,211,Cancelled
PO0008533,S0033,P00533,212,Created
PO0008534,S0034,P00534,213,Approved
PO0008535,S0035,P00535,214,Received
PO0008536,S0036,P00536,215,Cancelled
PO0008537,S0037,P00537,216,Created
PO0008538,S0038,P00538,217,Approved
PO0008539,S0039,P00539,218,Received
PO0008540,S0040,P00540,219,Cancelled
PO0008541,S0041,P00541,220,Created
PO0008542,S0042,P00542,221,Approved
PO0008543,S0043,P00543,222,Received
PO0008544,S0044,P00544,223,Cancelled
PO0008545,S0045,P00545,224,Created
PO0008546,S0046,P00546,225,Approved
PO0008547,S0047,P00547,226,Received
PO0008548,S0048,P00548,227,Cancelled
PO0008549,S0049,P00549,228,Created
PO0008550,S0050,P00550,229,Approved
PO0008551,S0051,P00551,230,Received
PO0008552,S0052,P00552,231,Cancelled
PO0008553,S0053,P00553,232,Created
PO0008554,S0054,P00554,233,Approved
PO0008555,S0055,P00555,234,Received
PO0008556,S0056,P00556,235,Cancelled
PO0008557,S0057,P00557,236,Created
PO0008558,S0058,P00558,237,Approved
PO0008559,S0059,P00559,238,Received
PO0008560,S0060,P00560,239,Cancelled
PO0008561,S0061,P00561,240,Created
PO0008562,S0062,P00562,241,Approved
PO0008563,S0063,P00563,242,Received
PO0008564,S0064,P00564,243,Cancelled
PO0008565,S0065,P00565,244,Created
PO0008566,S0066,P00566,245,Approved
PO0008567,S0067,P00567,246,Received
PO0008568,S0068,P00568,247,Cancelled
PO0008569,S0069,P00569,248,Created
PO0008570,S0070,P00570,249,Approved
PO0008571,S0071,P00571,250,Received
PO0008572,S0072,P00572,251,Cancelled
PO0008573,S0073,P00573,252,Created
PO0008574,S0074,P00574,253,Approved
PO0008575,S0075,P00575,254,Received
PO0008576,S0076,P00576,255,Cancelled
PO0008577,S0077,P00577,256,Created
PO0008578,S0078,P00578,257,Approved
PO0008579,S0079,P00579,258,Received
PO0008580,S0080,P00580,259,Cancelled
PO0008581,S0081,P00581,260,Created
PO0008582,S0082,P00582,261,Approved
PO0008583,S0083,P00583,262,Received
PO0008584,S0084,P00584,263,Cancelled
PO0008585,S0085,P00585,264,Created
PO0008586,S0086,P00586,265,Approved
PO0008587,S0087,P00587,266,Received
PO0008588,S0088,P00588,267,Cancelled
PO0008589,S0089,P00589,268,Created
PO0008590,S0090,P00590,269,Approved
PO0008591,S0091,P00591,270,Received
PO0008592,S0092,P00592,271,Cancelled
PO0008593,S0093,P00593,272,Created
PO0008594,S0094,P00594,273,Approved
PO0008595,S0095,P00595,274,Received
PO0008596,S0096,P00596,275,Cancelled
PO0008597,S0097,P00597,276,Created
PO0008598,S0098,P00598,277,Approved
PO0008599,S0099,P00599,278,Received
PO0008600,S0100,P00600,279,Cancelled
